country,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
Saudi Arabia,-0.49889973968940177,2.080878755573495,0.6631763889130821,-0.11735925987864036,-0.2866661291160693,0.36995930294628365,0.31187961529485797,0.17250288872375633,0.2032050477305346
Senegal,0.24731165104000036,1.0977862283426367,-0.05129475248003021,-0.9766855887386716,0.1701761403466141,-1.2284308088422233,-0.01314082871568671,-0.045877185592447835,0.18296215960190737
Serbia,-0.5787964452679049,-0.38837417690909826,-0.802589726248524,-0.40368852934316884,0.18183110796502522,0.0907316555136764,-0.07302399780266802,-0.5087203221537819,0.13717783353872798
Sierra Leone,0.006303305378010434,0.42752740875260065,0.05479207668108757,1.4009021174054141,-1.0861319477546534,-0.8044593172258078,-0.10260350282423104,-0.34246025325902296,-0.38733398584524115
Singapore,2.4210668355821796,0.1231896338706315,1.3618788223947038,1.4040524043834006,-1.4688658110782142,-1.4319982726145721,0.4394562063439605,-0.4721903300725688,-0.8252860025688797
Slovakia,0.481473452808991,-0.03460952716289779,-1.08923854342948,-0.666918109809232,0.04174995592479042,-0.2532926895689217,-0.447385633906204,-0.5388614317873197,-0.1255796102063639
Slovenia,0.0576974118505065,-1.1298339260306542,-0.8774057324738892,0.7898682014050523,0.24541329064736467,0.8029446110071794,-0.08581367312185348,-0.16326056579879886,0.2520896001702623
Solomon Islands,-0.29788550186420065,-0.6121641767374677,0.0177217829294886,2.3640356642844713,0.9614634778939052,-0.6570132968980474,0.1448371729997935,1.2622326589158388,0.46072383247412696
Somalia,-1.7802295214277009,1.7067280444888193,2.5400480447155607,-0.942726194552673,2.4048204221664813,0.6257893523211322,0.021739172308050763,-0.8088965881901138,-0.008078596002421659
South Africa,-1.262342424531888,-0.030339142931148925,0.8613784489540159,-0.9186386818879836,-0.6582518732564606,0.9056207857786592,0.518531020748162,-1.1159795147157026,1.2645975219157488
South Korea,0.7781096557461477,-0.7653889087540863,-1.8613579051658937,0.021900866781466712,-0.14371778014442824,-0.3148377614402539,-0.08839296224490947,0.1027029671222027,-0.48037928364116533
Spain,-0.6441154353962997,-2.3501735282752465,1.3037658083933088,-1.7756217004484174,-0.9812848406326202,0.307921880018597,-0.9599041420748219,0.5541594501250819,-1.3916245067620225
Sri Lanka,-1.817485056048439,0.6428969663036425,0.02642870963288391,-0.047935328988519585,0.6258949612689836,-0.8812551265664621,0.5840690300297098,0.038307485512558914,-0.26560765250891055
Sudan,-0.7777619608725335,2.7020963764033024,0.24335603858903657,-0.5493635578613024,-0.6915625385397677,0.00787143694539319,0.3578504732101981,-0.027737402820059685,-0.2757061712529686
Suriname,0.9535114116025475,0.0027942424001689272,-0.4579438796737676,0.2881307777499791,-1.0386676202015306,-0.5255310508127973,-0.15269471318908126,1.5624091296284792,0.884708462143959
Swaziland,-0.51779525462847,1.285334246711312,-0.7822184604360206,-0.1748624860666007,-0.9854906870982836,1.2098377604892026,0.1363995182332396,-0.5328264713877681,-0.4313333718347896
Sweden,2.477706885080694,-0.9107030343567352,-0.38878599132644753,-0.841126207077205,0.41500894233139357,0.7315953446110379,-0.03319426924188724,-0.17808220177341078,-0.013244714598374433
Switzerland,3.7045455537950494,-2.05158822666042,0.755378461611695,0.11394674556136844,-0.9176551836166064,1.5350002587199914,0.3411310850711951,0.3624500917340113,0.7907344309409998
